date,transaction_cost,ter_cost,cum_transaction_cost,cum_ter_cost
2021-07-09,0.0,4.642857142857143e-06,0.23420000000000024,0.02401436507936561
2021-07-12,0.0,4.642857142857143e-06,0.23420000000000024,0.024019007936508466
2021-07-13,0.0,4.642857142857143e-06,0.23420000000000024,0.024023650793651322
2021-07-14,0.0,4.642857142857143e-06,0.23420000000000024,0.024028293650794178
2021-07-15,0.0,4.642857142857143e-06,0.23420000000000024,0.024032936507937034
2021-07-16,0.0,4.642857142857143e-06,0.23420000000000024,0.02403757936507989
2021-07-19,0.0,4.642857142857143e-06,0.23420000000000024,0.024042222222222746
2021-07-20,0.0,4.642857142857143e-06,0.23420000000000024,0.0240468650793656
2021-07-21,0.0,4.642857142857143e-06,0.23420000000000024,0.024051507936508457
2021-07-22,0.0,4.642857142857143e-06,0.23420000000000024,0.024056150793651313
2021-07-23,0.0012000000000000001,9.166666666666668e-06,0.23540000000000025,0.02406531746031798
2021-07-26,0.0,9.166666666666668e-06,0.23540000000000025,0.02407448412698465
2021-07-27,0.0,9.166666666666668e-06,0.23540000000000025,0.024083650793651316
2021-07-28,0.0,9.166666666666668e-06,0.23540000000000025,0.024092817460317984
2021-07-29,0.0,9.166666666666668e-06,0.23540000000000025,0.024101984126984652
2021-07-30,0.0,9.166666666666668e-06,0.23540000000000025,0.02411115079365132
2021-08-02,0.0,9.166666666666668e-06,0.23540000000000025,0.024120317460317987
2021-08-03,0.0,9.166666666666668e-06,0.23540000000000025,0.024129484126984655
2021-08-04,0.0,9.166666666666668e-06,0.23540000000000025,0.024138650793651323
2021-08-05,0.0,9.166666666666668e-06,0.23540000000000025,0.02414781746031799
2021-08-06,0.0,9.166666666666668e-06,0.23540000000000025,0.02415698412698466
2021-08-09,0.0,9.166666666666668e-06,0.23540000000000025,0.024166150793651326
2021-08-10,0.0,9.166666666666668e-06,0.23540000000000025,0.024175317460317994
2021-08-11,0.0,9.166666666666668e-06,0.23540000000000025,0.02418448412698466
2021-08-12,0.0,9.166666666666668e-06,0.23540000000000025,0.02419365079365133
2021-08-13,0.0,9.166666666666668e-06,0.23540000000000025,0.024202817460317997
2021-08-16,0.0,9.166666666666668e-06,0.23540000000000025,0.024211984126984665
2021-08-17,0.0,9.166666666666668e-06,0.23540000000000025,0.024221150793651332
2021-08-18,0.0,9.166666666666668e-06,0.23540000000000025,0.024230317460318
2021-08-19,0.0,9.166666666666668e-06,0.23540000000000025,0.024239484126984668
2021-08-20,0.0,9.166666666666668e-06,0.23540000000000025,0.024248650793651336
2021-08-23,0.0,9.166666666666668e-06,0.23540000000000025,0.024257817460318003
2021-08-24,0.0,9.166666666666668e-06,0.23540000000000025,0.02426698412698467
